,id,description,price,predict,price_diff
478,49841064,"You have the whole apt (owner away) - Perfect midtown west south-facing, close to Whole Foods, Central Park and transit at Columbus Circle (A/B/C/1/Q Trains ). PRIVATE space w/ bath. Full kitchen, fridge and dishwasher, quiet, doorman, elevators, building laundry. Great food nearby Hell's Kitchen, and  Times Square. NOTE -  It is LARGE  studio of 450sq ft, with bed alcove,  and can easily host couple! See floor plan. Please msg me before booking in case i can offer a better discount. Thanks!<br /><br /><b>The space</b><br />Actually Studio space, shareable, but often private for you<br /><br /><b>Guest access</b><br />everything",159,269.235,110.23500000000001
479,53687603,"Thoughtfully designed with bespoke finishes, modern furnishings, and a fully-equipped kitchen, you鈥檒l enjoy that I鈥檓 home feeling with this Boomerang apartment. Whether you鈥檙e lounging in your pretty living room streaming the latest and greatest entertainment on the smart TV or premium wireless speaker, or getting some well-earned rest on the superior quality mattress with luxury linens, you鈥檒l fall in love with everything this apartment has to offer.<br /><br /><b>The space</b><br />Feel at home wherever you choose to live with Boomerang Rentals. You鈥檒l love this roomy Financial District furnished one-bedroom apartment with its modern decor, fully equipped kitchen, and beautiful living room with great high floor views. Ideally located, you鈥檙e close to all the best that Financial District has to offer!<br /><br /><b>Guest access</b><br />You鈥檒l have free access to the huge rooftop with a stunning view and fully equipped gym.",300,215.4525,-84.54750000000001
480,26029326,"As the name suggests, the Pearl is a jewel on a quiet street in the historic Upper East Side. Adorn yourself in lavish living accommodations and upscale amenities in historic, Upper East Side high-rise. Delight in abundant sites for two and four-legged residences. Whether your destination is shopping, dining, museums, and parks 鈥 this is the perfect location. Walking distance to a wide array of elite venues.  Conveniently located to all local bus and subway lines.<br /><br /><b>The space</b><br />Revel in the wide array of venues walking distance from your deluxe residence. By day, visit the magnificent museums and art galleries on Fifth Avenue or the chic fashion boutiques on Madison Avenue. Crave a mid-day walk/ run on some green open space or desire a picnic lunch? Stroll to the famed Central Park and delight in the expanse of walking, bicycle and dog paths. Depending on the season, either bask in the extravagant flower gardens or skate at Wollman rink. Take a ride on the family-fri",487,464.3475,-22.652499999999975
481,261259,"<b>The space</b><br />The apartment is located in the center of the West Village, Manhattan: the most desirable area to stay/live.  Only a few blocks to major subway stations: ""West 4th station"" - subway line: A, B, C, D, E, F & M) and ""Christopher Street""-  subway line: 1 & 9.  Safe, quiet,and very convenient.  2 blocks to West highway park area - fantastic view of Hudson River.  You can walk, biking, running--etc. <br /> <br />Apartment is located in land mark building, on 4th floor (walk up)  The apartment has a queen size bed (very comfortable for 2), 42"" flat screen TV, dining table with 5 chairs and coffee and side tables with 3-seat sofa in a big salon space.  There is a separate study room adjacent to the bath room.  The bath room has a full size bath tub/shower.  Kitchen has  full-size refrigerator and gas oven. Apartment is sunny and cozy.   <br /> <br />We provide the following items with no additional cost: <br /> <br />1. Fresh towels, toiletry, extra sheets and pillow cas",145,169.4875,24.48750000000001
482,19528326,"Cozy clean apartment is located near Midtown on 2nd ave near 23rd st. <br />It is in an old walk up building in a residential safe neighborhood.<br /> Very close to great restaurants, shopping and trains. Brand new bathtub, bathroom sink and vanity. <br />Brand new stove, <br />kitchen sink ,cabinet and countertop. <br />Brand new bed ,mattress and futon.<br />Wood floors and High ceilings in this 4 story walk up. The apartment is on the second floor there is no elevator. <br />AC/Heat all work great <br />Wifi and Cable TV included.<br /><br /><b>The space</b><br />Large ,clean cozy apartment conveniently located with a full functioning kitchen bathroom air-conditioning and heater Wi-Fi and television is included.High ceilings and wood floors.<br /><br /><b>Guest access</b><br />It is a one bedroom apartment you get complete control of your own bathroom you don鈥檛 share with anybody it is self-contained unit on the 2nd floor of a 4 story walk up",125,154.5925,29.5925
483,40440953,"In manhattan and very close to the attractions of nyc. These include Times Square, the World Trade Center, and midtown manhattan. The subway is very close and these attractions are 20 minutes away via subway!",50,76.06,26.060000000000002
484,687769558578270976,"Beautiful bedroom in the heart of Upper East Side only 5 mins away from Central Park and MET museum. This spacious and luxurious bedroom offers free wi-fi, workspace a couch and dining table all within the room. <br />The bathroom and kitchen are shared with the host and other guests. This elevator building is surrounded by thousands of bars and restaurants and this is a deal you won鈥檛 regret!",169,160.685,-8.314999999999998
485,36255541,"Located in the heart of NYC. All subways, busses, tourist attractions, tour busses, Broadway shows. Apartment is on restaurant row which is home to plenty of restaurants with plenty of variety.",192,429.49,237.49
486,44595060,"Spacious 1000 sq foot apartment in Manhattan for the holidays! Price is at a steep discount (we pay $3580). Available Nov 25-Jan 2. Ideal for a couple or family members needing a spacious, clean spot.<br /><br />Notes:<br />Parking available<br />Gym available  ($100+)<br />Parks near by<br />Laundry in the building<br />3 minute walk to L train<br />5 minute walk to Union Square<br />5 minute walk to St Marks/East Village<br />10 min walk to Gramercy Park<br /><br /><b>The space</b><br />Our personal belongings are here. Just respect our stuff. Kelli and I love to travel and we're excited to start sharing our home with folks looking to explore the big city :). We're a big foodies, I've lived in NYC for 30 years and have tons of suggestions.",100,162.295,62.29499999999999
487,44799007,"From the moment you see the waterfront from the roof, you鈥檒l know you made the right choice. Your Sonder comes with its own kitchenette and dining nook. There鈥檚 also a (seasonal) rooftop pool to go along with that waterfront view we mentioned, a fitness center, a golf simulator, and a co-working space. You鈥檒l be right across from The Battery 鈥 a waterfront oasis with 195,000 square feet of perennial gardens. The New York Stock Exchange, Wall Street, and One World Trade Center are also a quick walk away.<br /><br /><b>The space</b><br />Working, relaxing, living. Our spaces have all the other essentials you need for your stay. <br /> <br />- Contact-free check-in <br />- 24/7 virtual support <br />- Super-fast WiFi <br />- Fresh towels and bathroom essentials <br />- Pre-cleaning before your arrival <br />- Fully equipped kitchen <br />- Chromecast and HDMI cord for streaming <br />- Daily garage parking nearby <br />- Co-working space <br />- 2 lounge spaces <br />- Rooftop terrace wit",384,416.291875,32.291875000000005
488,38329522,"Beautiful and huge apartment in Manhattan NYC. The apartment is equipped with a queen size bed, a queen size airbed and a single airbed at request. Living room, Kitchen, bathroom all to yourself.<br />The place is perfect for exploring all of Manhattan and Brooklyn has to offer. Steps from all the local coffee shops, bars, restaurants and metro/train station.<br /><br /><b>The space</b><br />The space is huge, and you will have access to the room, but as I am not in the apartment for a few month you will have the apartment for the price of a bedroom.  All to yourself.<br /><br /><b>Guest access</b><br />The guest will have access to the full apartment by themselves.",150,104.92,-45.08
489,2303583,"Enjoy a great vacation in this top of the line 1-BR apt in NYC's midtown west. Close to bars,  theater, and Times Sq. Ideal location to tour the city. Blocks from 7 major subway lines and port authority. Close to EVERYTHING you want to see in NYC!!<br /><br /><b>The space</b><br />All hardwood floors, top of the line fixtures in kitchen and bathroom<br />Washer/Dryer (if you need it!) <br />Queen size bed<br />Couch <br />TV with DVD player and cable<br />Wifi included<br /><br /><b>Guest access</b><br />The whole place is yours!<br /><br /><b>Other things to note</b><br />You are welcome to use any of the towels and linens as needed. Everything has been changed before your stay!",150,171.1575,21.1575
490,20000421,Top floor of an elevator building means that you'll have ample sunlight during the day.,45,76.1025,31.102500000000006
491,53942042,"The perfect crash pad for your trip in NYC. Conveniently located near everything: Javits Center, The Vessel , Edge, The Shed, High Line and Empire State Building. You will never get bored in this area as there's always something to do! The city is hustling, bustling, active and very well alive. We look forward to hosting you here at Hudson River Hotel.<br /><br /><b>Other things to note</b><br />#Taxes:<br />Please be aware we need to collect the following taxes and fees upon check-in, this is separate from any payment made to Airbnb:<br /><br />New York City Occupancy Tax 5.875%/night<br />New York State Sales Tax 8.875%/night<br />NYC Hotel Room Occupancy Tax- $2.00/night<br />NYS Javits Expansion Charge- $1.50/night<br />---------------------------------<br />#Security Deposit:<br />A deposit of $100 USD will be hold upon check-in on a credit card for incidentals. This deposit will be released back into the account if there are no extra charges made to the room upon check-out.<br />",291,298.3575,7.357500000000016
492,4710488,"Located right off Park Ave on a quiet tree-lined street in the heart of Murray Hill this over sized pre-war penthouse alcove studio with huge wrap around terrace is perfect for a couple or a small family. A hotel feel with friendly doorman and staff.<br /><br /><b>The space</b><br />A stunning penthouse south facing exposure, the apartment is flooded with light. Pre-war charm - high beamed ceilings and marble tiled bath. An expansive wrap around terrace - a true rarity in the city.<br /><br />Guests have access to friendly staff, and a laundry room.<br /><br />I will be traveling on most occasions but can be reached by cell or email and will promptly respond to your needs. <br /><br />Murray Hill is a quaint centrally located neighborhood with the focus on restaurants and boutique pubs and bars. Steps away from tourist attractions such as Empire State Building, Bryant Park and Times Square, but peaceful enough to feel rested after a long day exploring.<br /><br />Located a stone throw ",200,159.2875,-40.712500000000006
493,53236613,"If you are thinking of a getaway to New York, the Hotel Riu Plaza Manhattan Times Square is the ideal option. Its perfect location in Manhattan, the design of its facilities and the exclusive service it offers will turn your holiday into an unforgettable experience.<br /><br />This hotel in Times Square has more than 650 rooms which offer everything you need to enjoy a moment of relaxation after a busy day exploring the city.<br /><br />Included with your stay, our exquisite buffet breakfast .<br /><br /><b>Other things to note</b><br />You'll be asked to pay the following charges at the property:<br /><br />Resort fee: USD 21.80 per accommodation, per night<br />The resort fee includes:<br />Fitness center access<br />Internet access<br />Additional inclusions<br /><br />Included with your stay, our exquisite buffet breakfast .",500,176.6575,-323.3425
494,14467602,"My place is close to World Trade Center, 9/11 Memorial and Museum, Mr. Fong's, 9/11 Ground Zero Tour, Merchants River House, SOHO, Lower East Side, LES Skate Park, South Street Sea Port, BK and Manhattan Bridge, Chinatown & the F Train. You鈥檒l love my place because of There are lots of cool hip Bars , Restaurants ,Galleries, Shops , Cheap Chinese food markets all over the area, City Bikes right around the corner, 5 minute walk to the F train.<br /><br /><b>The space</b><br />The roomates- This is a 4 bedroom apartment. There is one guy and two girls who are in their 20's. There super cool but rarely at home. <br /><br />Smoking cigarettes is not allowed although some of my roomates OCCASIONALLY smoke pot, in their rooms and VERY RARELY in the living space... <br /><br />The subway is by the apartment. You can hear it in the room but not in the living space.  It rocks me to sleep but may keep you up during the night if your a light sleeper.",130,107.2425,-22.757499999999993
495,640418652230851968,"Beautiful one bedroom apartment in the heart of Harlem with great subway/bus access. The unit comes completely furnished with a full sized bed and sofa, WIFI and has a fully stocked kitchen. You'll have a great time at this comfortable place to stay. The apartment is located on the 1st floor of the walk-up building (no elevator).<br /><br /><b>Other things to note</b><br />The A/C unit may be installed upon request for an additional fee of $6 per night per unit installed. <br />The additional payment will be process thru the Airbnb Resolution Center prior the installation.",80,138.43,58.43000000000001
496,36239952,"It鈥檚 no secret. Manhattan has the best, if not the most options for dining, shopping, and entertainment on the planet. Booking a room in the hip and cozy Staypineapple in Midtown puts you right in the heart of the action so you can get the most out of your NYC vacay. <br /><br />An amenity fee with tax ($28.69 per day) will be charged upon arrival.<br /><br />Daily pet fees apply.<br /><br /><b>The space</b><br />The rooms feature plush ambience with modern furniture to provide a peaceful night鈥檚 rest in the city that never sleeps. Enjoy the signature Naked Experience that includes duvet beds with luxury towels and robes to provide maximum comfort. Free high-speed Wi-Fi, high-def televisions with premium channels, and complimentary Kuerig coffee and tea are all standard.<br /><br />Midtown Manhattan is the home for some of New York鈥檚 top attractions. The Theater District, Central Park, Times Square, and Madison Square Garden are the most notable. With subway stops spread all over the c",104,197.67,93.66999999999999
497,557818024490406976,"Newly renovated and newly furnished 1BR apt with all necessary amenities included WD in the unit  and unbeatable location near 4,5,6 and Q train and Central Park, Frick Collection, Metropolitan Museum, numerous restaurants and shops. Apartment has everything you might need during your extended stay. It is a great alternative to hotel. You鈥檒l love my place because of the comfort, light, & Peace.",150,151.23625,1.2362500000000125
498,20481653,"Large one bedroom apartment just steps from Central Park and all the best Harlem, Morningside Heights and Upper Westside has to offer.",120,119.1275,-0.8725000000000023
499,6645963,"Welcome to the HART House! A safe and clean place for travelers and artists to sleep, rest, create, and get to know Spanish Harlem. If you are looking for an authentic NYC experience living with local artists in one of Manhattan's most culturally rich communities, this is the place for you! This private room has two twin beds and comfortably sleeps 2 people, perfect for friends or families traveling together.<br /><br /><b>The space</b><br />The HART house is a spacious 5 bedroom, 1.5 bathroom apartment that takes up the entire 5th floor of our building and is full of art, and creativity. Our walls are covered with murals and art from local artists, and we are always available to show you around the neighborhood and the art scene! Our apartment is also a unique creative space that we use for artist residencies and artist studio space, as well as a back packers haven and travelers hang out! Our guests are welcome and encouraged to tap into their creative side and paint or create art whi",108,114.7725,6.772499999999994
500,51125967,"This large sanctuary in the east village was put together as a stylish, safe place to stay in the most dynamic.creative part of the East Village in NYC.  It was designed with a natural-modern touch to celebrate friends and family gathering around the dinner table or a huge couch to share a movie, book and shared experiences.<br /><br /><b>The space</b><br />A uniquely large space for the East Village, this apartment hosts 2 large bedrooms, a full kitchen-dining room and full living room. Each bedroom has a green-tea memory foam Queen Bed, full size closet and Roku smart TV. All beds and pillows are buffy non-down, hypo-allergenic.   Thoughtfully designed, the space has a full sectional Room + Board couch, beautiful healthy plants, West Elm blackout shades and curtains, and Pottery Barn plates and gold cutlery to host dinners and guests.  The home has a  mobile dishwasher and super fast wifi. The space is one flight of stairs up so you are raised above the street, but a quick, safe entr",400,313.765,-86.23500000000001
501,20212322,"Fully furnished small studio apartment in a walkup , no elevator,  doorman building, access to shared courtyard, laundry room. Live in a convenient location close to all the dining, shopping, and transportation.<br />Please take notice the apartment is in a walkup building, no elevator, 5th floor 4 flights up.<br /><br /><b>The space</b><br />This is a very lovely cute studio apartment with a lot of light. It faces the bridge so there is a potential for noise. <br />Fully furnished with all the necessary items needed for a short or long term stay.<br /><br /><b>Guest access</b><br />courtyard, lobby with doorman, laundry room.",130,193.4375,63.4375
502,599001381404432000,"Accessible Studio including a wetbar with microwave.<br /><br />Please note: layouts may differ.<br /><br /><b>Guest access</b><br />These beautifully-designed studio suites range in size from 315 to 400 square feet and feature wet bar with microwave, mini-refrigerator and sink with a granite counter top and upscale kitchen accessories. Other features include a luxurious king-sized bed, marble clad bathroom with glass mosaic accents, luxurious bath amenities, Plasma TV featuring premium HBO cable package. Some of these deluxe studios also offer a desk and chair. ADA features include: Auxiliary visual alarms;, step in/roll in shower with grab bar and folding shower seat.<br /><br /><b>Other things to note</b><br />AKA Central Park  features 134 rooms on 17 floors. <br /><br />The property includes :<br />-a full fitness center<br />-complimentary guest laundry facility<br />-conference room<br /><br /><br />We have handicap accessible one bedroom suites and studios.",381,442.08,61.079999999999984
503,19933015,"Enjoy breathtaking views of the NYC skyline from the front porch of this gorgeous duplex in West New York, New Jersey- a 15-20 minute bus or ferry ride from Times Square. This duplex has 2 stories!  2 bdrms on 1st floor and 1 bdrm on ground floor with washer dryer and private terrace. It's SUPER easy and fast to get to Manhattan.  Buses run every five minutes less than ONE block from your door step --all day long and all night long 24/7.   You can also take a 10 minute scenic ferry into NYC!<br /><br /><b>The space</b><br />This unique and central stay is on the first floor of a historic brick brownstone There is a large fully equipped private kitchen and bath and a master bedroom with a queen bed and private door.  There is a great room where you will find 2 more queens and a twin, each separated by screens and furniture to create private sleeping alcoves.<br />Sleeps 7 altogether. <br />From the basement  guests have access to a private  back yard, and outdoor dining area.   PLEASE N",122,260.98,138.98000000000002
504,471758,"Amazing true tribeca loft.  <br />Full floor corner landmark Tribeca bldg  (1600sf 150smeter)<br />3 bedrooms<br />2 bathrooms<br />Direct elevator in the apartment<br /> Arch windows wit Hudson river view <br />Brick wall<br />Wood floor<br />Real Tribeca charm.<br /><br /><b>The space</b><br />Rent a typical Tribeca loft, with river view. <br /><br />Big (1600sf) 3 bedrooms loft in a Typical Tribeca building.<br />Big corner windows, lots of light. <br />South and West exposure.<br />Nine arch windows with Hudson River view.<br /><br />Elevator opens directly inside the apartment.<br /><br />Large living/dining room.<br /><br />Den with plasma TV.  <br /><br />Open chef kitchen with isle counter, fully furnished and kitchen tools. <br /><br />One master bedroom with queen size bed<br /><br />One master bathroom with shower and bath tub<br /><br />One bedroom for guest with a full size  bed.<br /><br />One  bedroom with  1 twin bed and 1 day bed <br /><br />Wireless high-speed interne",500,361.8125,-138.1875
505,2214323,"<b>The space</b><br />Large open layout apartment (~800 ft虏 / 75 m虏) with 1 bedroom and plenty of sunlight. Bedroom has a new queen size bed and plenty of storage space. The open area is sectioned into 3 distinct areas. One where you can relax and watch tv, and the other has a sofa that pulls out with a queens size bed, this area also is where you will find the dinning room area that sits 6 people. A generous kitchen decorated with tiles from Sao Paulo Brazil. The theme in continues in the bathroom. During your stay we will provide you with door codes to access the building and the apartment making it worry free in case your flight is late.<br /><br /><br />Kitchen is fully equipped with quality cooking equipment so you can create and host wonderful dinners at though you were in your own home. The dining room table easily seats 6 people and the open layout encourages socializing while you cook.<br /><br /><br />We are in Little Italy right at the border of Soho, Nolita, Chinatown and t",250,187.5725,-62.42750000000001
506,30733474,"Virtual 24 hour check in via a smart lock. Private bedroom sleeps one with a work table, smart tv and internet service.<br />Take a trip 2 centuries back to the year of 1836. Located on a beautiful tree lined block is a colorful row of 1800 architecture. Experience this old home duplex. The bedrooms are on the top level with the very clean shared bathroom & kitchen.5.875% + $2 per night NYC taxes will be calculated and requested once you book your stay<br /><br /><b>The space</b><br />This small bedroom sleeps 1 comfortably with a very clean shared bathroom. It's  perfect for singles to get some rest and relaxation. The room combines modern amenities like  smart tv, internet, access to a fridge & microwave, stove. Meals are provided by you and there are plenty of restaurants in the area serving breakfast, lunch and dinner. NYC taxes of  5.875% + $2 per night NYC taxes will be calculated and requested once you book your stay.<br /><br />This offers a totally different experience than an",75,109.155,34.155
507,22190466,"This cozy apartment is located in historic East Harlem. It's just 30 seconds from the 6 train, and gets you to Midtown within 20 minutes. We will stock the fridge and cupboard with a few breakfast essentials. We love hosting people from all backgrounds, and also use Airbnb when we travel.<br /><br />The room (as pictured) has a full-size loft bed, and the sofa bed is in the living room.  You will have the living room, kitchen, bathroom, dining room, and of course bedroom all to yourself. :)<br /><br /><b>The space</b><br />The apartment is colorful and ""New York City Large"" (which means regular - sized anywhere else).  We have window air-conditioning in the guest room and living room.<br /><br /><b>Guest access</b><br />You have access to the bedroom, the bathroom, kitchen, the living room and the dining room.<br /><br /><b>Other things to note</b><br />We maintain a vegan kitchen and ask that you keep it as vegetarian as possible during your stay.",85,176.5075,91.5075
508,11546806,"5min to C/E, 7min to B/D/E, 8min to 1/2/3, and 10min to N/Q/R trains.<br />3rd floor walk-up with bright rooms. Easy walk to Central Park, Times Square, Grand Central, and Bryant Park. Tons of great food & nightlife next to Broadway in the heart of NYC",59,94.915,35.915000000000006
509,29155895,"My lower Eastside apartment is beautiful clean, also very spacious. So much to do so much love.<br /><br /><b>The space</b><br />The guest can use the entire apartment<br /><br /><b>Guest access</b><br />The entire apartment",235,223.75,-11.25
510,8889423,"A true gem in the city of tiny apartments with huge king size bed in a light-filled bedroom, great view of Upper West Side, and cozy living room! Walk 3 blocks to Central Park, 1 block to Riverside and to subway with access to all of New York.<br /><br /><b>The space</b><br />Charming, light-filled space with a huge bedroom and cozy living room. Feel relaxed and at home in this pre-war apartment with high ceilings and lovely features. Walk to a nearby Oren's Daily Roast coffee shop or Central Park, shop at downstairs Victoria's Secret or Banana Republic across the street, and take the Subway 1 to enjoy the rest of Manhattan. Welcome to the city!<br /><br /><b>Guest access</b><br />We have laundry in the basement available for use (card operated).<br /><br /><b>Other things to note</b><br />Apartment is clean, well-kept and fully furnished. Please note, the kitchen area is small but very efficient! There are also great restaurants in the walking distance if you prefer to dine out.",150,185.8775,35.8775
511,52435248,,72,211.85822420634918,139.85822420634918
512,4734544,"Classy,cozy NYC apt with lots of light,balcony overlooking the park. In a small building next to a Church.NYC City Bikes in-front of the building . ( it鈥檚 not the balcony to sit on)10mnts  metro ride to midtown.(Times Square) Historic multi cultural neighborhood,walking distance from target  and east side river. Park with track across the street.City Bike Rental infront of the building.Close to subway,Restaurants, Central park!<br /><br /><b>The space</b><br />This is a one bedroom apartment with a living room, full-service kitchen, and a master bathroom . The apartment will be supplied with fresh linens and towels to better serve our guests. Moreover, the apartment not compatible for young children or babies, due to an easily accessible balcony and no space for a crib. Closet space is VERY limited. I keep my belongings here so its a very tight with closet space.<br /><br /><b>Guest access</b><br />A plentiful amount of restaurants, cafes, bars, coffeehouses, and grocery stores located",124,223.56,99.56
513,18628912,"A unique, spacious, quiet multi-level NYC apartment with a patio and 12 foot ceilings!  It is the perfect place to hang out and relax or to come home to after a long day of sightseeing.  Located in the heart of the Upper East Side; a very safe, lively neighborhood full of museums, parks, restaurants, bars, cafes, shopping and endless options for anything you may need!  Easy access to multiple subway and bus lines.  Brand new express Q train is less than a 5 minute walk.<br /><br /><b>The space</b><br />Ground level apartment (you don't need to carry your bags up any stairs!) with a large loft style bedroom above kitchen.  This is a private apartment with a private patio in the back with table and chairs set up for you to enjoy!   Fully stocked kitchen and bathroom.  Breakfast bar in kitchen.  One queen size bed in the bedroom, 1 couch and 2 person air mattress available upon request.  Ideal for couples, families, business travelers and small groups.<br /><br /><b>Guest access</b><br />",170,213.995,43.995000000000005
514,17330186,"Great private room in a fully furnished amazing 2 Bedroom. Located in East Village close to Union Square, corner of 3rd ave. and 13th st.<br /><br /><b>The space</b><br />This spacious and beautifully furnished apartment is a wonderful place to stay and enjoy the East Village. Unlike most other places in the Neighborhood, this room is well-lit with two south facing windows giving defused light. Room is located top floor in the rear of building insulated from street noise with no upstair neighbor noise. It is comfortable, clean, and has ample space. The room offers a queen bed, large tv,  large closet, and dresser.<br />The rest of the apartment is truly amazing. The massive living room, and open kitchen are available for your enjoyment. The bathroom is also clean and comfortable. There is plenty of space to enjoy the apartment, especially after a long day or night of exploring one of the best neighborhoods in NYC. <br />You will be hard-pressed to find anything in this area like this u",60,93.065,33.065
515,4227499,"Located in the Chelsea Arts District, this private, 2 floor apartment is the home away from home you've been looking for. Steps from the art galleries, the High Line, Hudson River Park, Chelsea Market,Meatpacking (party party) and great restaurants.<br /><br /><b>The space</b><br />Why wake up to horns and sirens when you could wake up to birds chirping and squirrels playing outside your window in your private back yard? This oasis in the heart of bustling Chelsea gives you access to all the best of NYC with a quiet place to lay lay your head.<br /><br /><b>Guest access</b><br />Small pet friendly!<br />WiFi<br />Projector for watching TV<br />Private Backyard<br />BBQ Grill<br />Dishwasher",345,271.88,-73.12
516,13894813,"This room is in a 5th floor walkup (not for the faint of heart) in an older building but its location and size is not to be beat!  Our amazing room is large, airy, multiple closet and storage space, Queen bed with full dresser,  and all the perks of home.   The bathroom is a larger three piece shared with one other guest.<br /><br /><b>The space</b><br />The common area has a full kitchen with everything you need!  The location is incredible and we supply everything you need including maps and all amenities to get around and enjoy your stay<br /><br /><b>Guest access</b><br />The guest will be able to access the common area/kitchen areas, bathroom and their room",34,89.891875,55.891875
517,14666364,"This elegant and well-furnished apartment comes equipped with a full kitchen and hard wood floors. Comfortably sleeps 3 people with a queen bed and a pull-out couch. Located in the Garment District, it's only a short walk to all the wonderful sights Downtown New York has to offer! Note: this apartment is located on the 5th floor of the building, so as long as you're comfortable climbing a few flights of stairs, this is the place for you!",160,163.41,3.4099999999999966
518,1499635,"Beautiful studio in a doorman building. Queen bed is great for couples, solo travelers, or friends happy to bunk together. <br /><br />A 5 minute walk from Grand Central gives you easy access to all major subway lines. In particular, there is a one stop subway to Times Square!<br /><br /><b>The space</b><br />The apartment is located in Midtown East that is extremely central in Manhattan. Close to Grand Central, Times Square with easy access both to the New York Subway and the Metro North Railroads. <br /><br />There are tons of food options surrounding the area with a Starbucks just a block away. There are also several drugstores within a block or 2 and a supermarket around the corner. <br /><br />The space features a queen size bed, a 42 inch television, and a separate kitchen. The building has a gorgeous lobby and extremely friendly doormen.<br /><br /><b>Guest access</b><br />Amenities<br />- Wifi access<br />- The TV is hooked up to Netflix, Amazon, and Hulu Plus. All you have to ",600,183.25,-416.75
519,605351839141161984,"Kick back and relax in this luxury high rise condo with luxury amenities and million dollar view. <br /><br /> clean luxurious space can fit 2-3 people <br /><br />1 queen bed:   fits 2 <br />1 sleeper couch convertible  futon:  fits 1 <br /><br />Luxurious bathroom, deep luxury marble bathtub, washer/dryer in-unit, modern kitchen, beautiful high rise view <br /><br />rooftop patio<br />Additional access to pool, sauna, gym if needed<br /><br /><b>Guest access</b><br />Beautiful Rooftop patio for fresh air <br />Large studio with large bathroom/vanity/bathtub<br /><br />Modern Gym, pool, sauna - upon request",136,205.70822500000003,69.70822500000003
520,54071410,"Beautiful and spacious two-bedroom apartment in Manhattan's hip and popular Lower East Side! The apartment has tons of natural light from 8-foot windows and features stunning views of New York City from front and rear balconies. The building is newly built in 2021 and has a video intercom system with private keyed-elevator access directly to the apartment.<br /><br /><b>The space</b><br />Both bedrooms have king-size beds and large closets. The master bedroom has a private bathroom with a walk-in shower; the guest bathroom has a bathtub. The kitchen features Italian-crafted cabinets, Miele appliances and a large countertop perfect for dining or drinks. Wi-Fi is available and there are numerous charging ports around the home.<br /><br />Video of the space is available upon request<br /><br /><b>Guest access</b><br />Juliet balcony in each bedroom, as well as the terrace (12鈥檟7鈥) just off the kitchen. Ready for al fresco dining with East River skyline as the backdrop!<br /><br /><b>Other",599,375.755,-223.245
521,646290906877997952,"Enjoy easy access to popular shops and restaurants from this charming place to stay. EVERYTHING & ANYTHING is within walking distance: Times square, Penn Station , Javits Center, High Line, Hudson Yards 7 Metro Line, and Penn Station A, C, E trains. Let's face it, no one comes to NYC to stay in their hotel all day. You're here for the experience and we're here to provide you a comfortable crash pad along with rest and relaxation you'll need after a long day & night hustling and bustling in NYC.<br /><br /><b>Other things to note</b><br />#Taxes:<br />Please be aware we need to collect the following taxes and fees upon check-in, this is separate from any payment made to Airbnb:<br /><br />New York City Occupancy Tax 5.875%/night<br />New York State Sales Tax 8.875%/night<br />NYC Hotel Room Occupancy Tax- $2.00/night<br />NYS Javits Expansion Charge- $1.50/night<br />---------------------------------<br />#Security Deposit:<br />A deposit of $100 USD will be hold upon check-in on a cred",280,341.535,61.535000000000025
522,49927058,"Cozy Private Floor Thru 2 bedroom apartment located in the heart of East Harlem in a beautiful Historic Brownstone. The apartment is fully equipped with white linen, TV, Wifi,  full private Chef's kitchen with a dishwasher and washer & Dryer in the unit. It has everything you will need for a great stay in NY!!<br /><br />The apartment is only available for 30 + days rentals.<br />Edit",130,134.2025,4.202499999999986
523,11243953,"Located on Hell鈥檚 Kitchen: This elevator building has an on-site management and furnished roof deck. The building located in one of the most convenient neighborhoods in all of Manhattan. Midtown West/Hell鈥檚 Kitchen is a quiet residential neighborhood but is close to everything Manhattan has to offer. Time鈥檚 Square, Columbus Circle, Central Park and the Theater District are all within a short walk.<br /><br /><b>The space</b><br />Amenities include elevator and laundry.<br /><br /><b>Guest access</b><br />- Self check-in<br />- ID and email address must be sent after reservation is confirmed, if not received within 24 hours before arrival date we are not responsible if you are unable to check in<br /><br /><b>Other things to note</b><br />- Guests must be 21 and over to book and submit a government issued ID before check-in instructions are sent<br />- Check in is 4pm/Checkout is 11am. We will gladly accommodate different arrival and departure times to the best of our availability<br />",140,159.345,19.345
524,593292,"Now owned + managed by Elizabeth!<br /><br />TO BOOK, GO TO:<br /> airbnb.com /h/midtown-penthouse-with-private-roof-terrace<br />*copy link, paste, + remove space between com and h*<br /><br />This is a charming studio on the 6th floor penthouse of an elevator building in the heart of Manhattan. Whatever you look forward to doing in the city, you鈥檒l get there quickly and easily from this fabulous, central location. The rooftop terrace in the photos is exclusive to the apartment ( only for us and for you, our guests).<br /><br /><b>The space</b><br />This is a fully furnished studio on the 6th floor penthouse of an elevator building in the heart of midtown Manhattan. Whatever you look forward to doing in the city, you鈥檒l get there quickly and easily from this fabulous, central location. The rooftop terrace in the photos is exclusive to the apartment. <br /><br />The apartment is on a quiet, tree-lined street in a lively area, only a 2-minute walk from three major subway lines鈥攖he E, M,",298,163.6325,-134.3675
